"Date","Open","High","Low","Close"
"13 Nov 2015","16829.3","16962.55","16741.8","16932.85"
"11 Nov 2015","16944.7","17016.8","16935.9","16956"
"10 Nov 2015","16895.2","17047.3","16805.05","16836"
"09 Nov 2015","16667.9","17069","16587.25","17003"
"06 Nov 2015","17003","17143.6","16911.6","17086.5"
"05 Nov 2015","17166.45","17166.45","16957.35","16995.1"
"04 Nov 2015","17449","17449","17175.65","17221.05"
"03 Nov 2015","17436.5","17466.2","17265.05","17325.6"
"02 Nov 2015","17351.45","17372.25","17208.95","17340.6"
"30 Oct 2015","17249.9","17399.1","17170.35","17354.5"
"29 Oct 2015","17388.4","17400.2","17178.85","17212.2"
"28 Oct 2015","17589.35","17682.45","17281.4","17373.15"
"27 Oct 2015","17738.45","17855.35","17738.45","17806.3"
"26 Oct 2015","18027.1","18029.05","17798.65","17815.05"
"23 Oct 2015","17859.75","17980.5","17852.55","17934.05"
"21 Oct 2015","17814.55","17891.75","17565.35","17710.55"
"20 Oct 2015","17843.65","17940.4","17755.65","17830.25"
"19 Oct 2015","17911.65","17954.9","17817.95","17855.05"
"16 Oct 2015","17701.5","17947.75","17583.55","17912.85"
"15 Oct 2015","17604.45","17752.7","17582.85","17686.1"
"14 Oct 2015","17453","17598.1","17434.05","17543.25"
"13 Oct 2015","17530.55","17632.25","17473.7","17554.85"
"12 Oct 2015","17642.6","17759.8","17546.95","17583.15"
"09 Oct 2015","17640.4","17749.55","17498.45","17590.25"
"08 Oct 2015","17622.85","17622.85","17401.2","17474.3"
"07 Oct 2015","17577.5","17674.55","17500.35","17616.8"
"06 Oct 2015","17822.7","17827.15","17493.75","17605.35"
"05 Oct 2015","17373.55","17699.75","17362.7","17674.05"
"01 Oct 2015","17362.95","17390.6","17111.65","17150.2"
"30 Sep 2015","17404.75","17449.85","17100.2","17216.3"
"29 Sep 2015","16859.75","17461.35","16648.3","17281.2"
"28 Sep 2015","17286.25","17384.75","17073.95","17100.3"
"24 Sep 2015","17206.1","17283.1","17070.55","17196.65"
"23 Sep 2015","16783.8","17309.7","16759","17255.3"
"22 Sep 2015","17574.6","17652.35","16946.25","17031.15"
"21 Sep 2015","17186.05","17571.3","17178.85","17542.9"
"18 Sep 2015","17184.25","17602","17156.2","17409.15"
"16 Sep 2015","16885.2","17015.75","16780.15","16964.85"
"15 Sep 2015","16905.8","16919.45","16681.55","16739.55"
"14 Sep 2015","16596.5","16937.9","16525.15","16911.8"
"11 Sep 2015","16682.25","16781.15","16518.8","16612.6"
"10 Sep 2015","16351.75","16711.55","16192.25","16597.65"
"09 Sep 2015","16658.35","16781.55","16462.45","16631.5"
"08 Sep 2015","15888.5","16419","15819.55","16350.95"
"07 Sep 2015","16222.2","16273.35","15762.2","15790.1"
"04 Sep 2015","16444.2","16444.2","15933.15","16129.1"
"03 Sep 2015","16404.95","16607.4","16320.55","16555.4"
"02 Sep 2015","16703.95","16714.5","16218.65","16252.7"
"01 Sep 2015","16983.8","16983.8","16436.85","16530.3"
"31 Aug 2015","17137.25","17353.3","17028.9","17146.55"
"28 Aug 2015","17425.3","17569.8","17099.8","17211.95"
"27 Aug 2015","17175.65","17249.5","17061.85","17214.4"
"26 Aug 2015","17113.1","17172.2","16875.5","16917.65"
"25 Aug 2015","17084.15","17269.15","16670.55","17192.75"
"24 Aug 2015","17446.35","17446.35","16740.7","16811.8"
"21 Aug 2015","17978.25","18118.8","17842.1","18057.2"
"20 Aug 2015","18533.25","18711.35","18219.9","18283.1"
"19 Aug 2015","18753.45","18803.5","18636.1","18703.25"
"18 Aug 2015","18862.15","18874.1","18595.5","18780.85"
"17 Aug 2015","18763.05","18896.45","18580.65","18822.05"
"14 Aug 2015","18275.5","18766","18193.1","18723.6"
"13 Aug 2015","18211.5","18359.25","18080.5","18175.4"
"12 Aug 2015","18515.2","18515.2","18034.75","18059.75"
"11 Aug 2015","18918.55","18918.55","18555.5","18616.9"
"10 Aug 2015","18926.1","19071.35","18781.3","18875"
"07 Aug 2015","18992.8","19019.65","18849.15","18893.55"
"06 Aug 2015","18946.3","19100.55","18830.4","19029.35"
"05 Aug 2015","19047.3","19103.7","18868.65","18928.55"
"04 Aug 2015","18968.25","19067.35","18758.9","18972.6"
"03 Aug 2015","18782.65","19016.4","18782.65","18914.7"
"31 Jul 2015","18489.85","18828.85","18474.8","18729.85"
"30 Jul 2015","18383","18521.75","18367.2","18440.4"
"29 Jul 2015","18331.55","18383.65","18264.3","18323.4"
"28 Jul 2015","18250.65","18379.1","18174.2","18282.8"
"27 Jul 2015","18566.55","18566.55","18187.45","18213.05"
"24 Jul 2015","18832.45","18860.75","18613.55","18635.85"
"23 Jul 2015","18990.85","19091.45","18819.25","18865"
"22 Jul 2015","18683.3","19038.15","18613.6","18997"
"21 Jul 2015","19042.95","19101.5","18702.45","18723.4"
"20 Jul 2015","19126.1","19149.05","18852.7","19032.7"
"17 Jul 2015","19175.3","19229.05","19069.3","19094.7"
"16 Jul 2015","18870.5","19195.4","18867.5","19168.05"
"15 Jul 2015","18801.5","18894.9","18773.9","18816.25"
"14 Jul 2015","18913.75","18940.85","18734.4","18780.2"
"13 Jul 2015","18753.8","18929.2","18657.6","18893.55"
"10 Jul 2015","18584.95","18767.8","18534.55","18719.8"
"09 Jul 2015","18442.15","18584","18409.2","18508.7"
"08 Jul 2015","18579.65","18669.45","18402.85","18463.15"
"07 Jul 2015","18794.1","18980.65","18713.15","18798.5"
"06 Jul 2015","18488.35","18855.9","18417.35","18825.15"
"03 Jul 2015","18535.7","18756.65","18535.7","18729.65"
"02 Jul 2015","18605.1","18642.85","18513.3","18585.55"
"01 Jul 2015","18275.6","18629.15","18261.9","18581.6"
"30 Jun 2015","18204.85","18342.5","18086.8","18296.1"
"29 Jun 2015","17962.5","18291.75","17821.9","18241.25"
"26 Jun 2015","18461.6","18461.6","18199.25","18371.5"
"25 Jun 2015","18312.85","18539.15","18278.7","18492.9"
"24 Jun 2015","18403.9","18499.75","18304.95","18365.55"
"23 Jun 2015","18414.55","18499.6","18287.25","18391.35"
"22 Jun 2015","17956.55","18420.95","17950.6","18334.5"
"19 Jun 2015","17758.95","17935.3","17730.7","17880.85"
"18 Jun 2015","17661.9","17797.35","17630.65","17733.55"
"17 Jun 2015","17681.2","17692.55","17533.45","17584.05"
"16 Jun 2015","17368.45","17651.9","17293.45","17602.45"
"15 Jun 2015","17499.35","17579","17366.15","17458.7"
"12 Jun 2015","17298.45","17551.35","17174.7","17523.55"
"11 Jun 2015","17819.6","17821.9","17264.2","17304.4"
"10 Jun 2015","17485.9","17782","17485.9","17707.25"
"09 Jun 2015","17413.45","17560.5","17392.95","17489.9"
"08 Jun 2015","17542.5","17561.4","17358.45","17432.6"
"05 Jun 2015","17679.9","17786.5","17506.25","17549.25"
"04 Jun 2015","17757.35","17777.9","17469.65","17719.2"
"03 Jun 2015","17978.15","17978.15","17567.2","17721.4"
"02 Jun 2015","18656.05","18656.05","17932.3","17977.3"
"01 Jun 2015","18721.15","18832.5","18598.7","18617"
"29 May 2015","18486.4","18751.2","18461.45","18721.35"
"28 May 2015","18562.75","18639.65","18381.75","18449.2"
"27 May 2015","18299.65","18561.5","18236.25","18538.85"
"26 May 2015","18339.1","18378.2","18226","18329.3"
"25 May 2015","18405.05","18475.55","18302.5","18324.85"
"22 May 2015","18560.85","18755.45","18354.55","18433.3"
"21 May 2015","18593.85","18603.8","18398.65","18513.15"
"20 May 2015","18432.6","18619.6","18432.6","18555.15"
"19 May 2015","18364.9","18556.05","18296.75","18380.4"
"18 May 2015","18274.6","18439.7","18213.75","18422.95"
"15 May 2015","18178.4","18260.3","18108.55","18183.15"
"14 May 2015","18071","18156.95","17806.1","18116.2"
"13 May 2015","17779.25","18127.8","17650.35","18097.45"
"12 May 2015","18193.55","18193.55","17597.75","17628.65"
"11 May 2015","17921.15","18240.65","17841.75","18199.75"
"08 May 2015","17600.25","17907.5","17600.25","17796.6"
"07 May 2015","17751.4","17751.4","17246.55","17376.9"
"06 May 2015","18436.9","18580.1","17757.7","17799.55"
"05 May 2015","18500","18563.05","18396.8","18471.45"
"04 May 2015","18417.5","18586.3","18350.95","18501.3"
"30 Apr 2015","18318.85","18430.05","18163.9","18338.1"
"29 Apr 2015","18255.8","18431.9","18202.4","18302.65"
"28 Apr 2015","17766.55","18320.1","17766.55","18246.25"
"27 Apr 2015","18063.6","18075.7","17738.9","17767.6"
"24 Apr 2015","18290.75","18290.75","17916.8","18001.9"
"23 Apr 2015","18350.35","18433.8","18143.75","18245.6"
"22 Apr 2015","18196.85","18297.2","17798.65","18243.7"
"21 Apr 2015","18102.3","18328.35","18036.9","18105.75"
"20 Apr 2015","18386.25","18500.3","17984.65","18112.75"
"17 Apr 2015","18618.5","18625.75","18321.75","18345.55"
"16 Apr 2015","18731.65","18731.65","18504.7","18637.05"
"15 Apr 2015","18848.65","19038.5","18615.85","18716.3"
"13 Apr 2015","18842.25","18890.65","18708.3","18798.25"
"10 Apr 2015","18869.85","18896.5","18724.95","18800.85"
"09 Apr 2015","18523.35","18894.75","18401.45","18875.85"
"08 Apr 2015","18559.55","18595.6","18381.55","18416.6"
"07 Apr 2015","18666.6","18669.6","18351.8","18469.3"
"06 Apr 2015","18702.6","18702.6","18455.2","18605.45"
"01 Apr 2015","18204.55","18668.85","18131.4","18617.85"
"31 Mar 2015","18424.1","18494.35","18158.55","18206.65"
"30 Mar 2015","18160.2","18393.25","18089.45","18361.8"
"27 Mar 2015","18013.65","18092.4","17719.35","18044.8"
"26 Mar 2015","18138.8","18224.1","17729.1","17831.65"
"25 Mar 2015","18364.3","18433","18271.6","18310.1"
"24 Mar 2015","18348.35","18546.25","18289.75","18331.45"
"23 Mar 2015","18695.05","18696.7","18409.9","18449"
"20 Mar 2015","18778.8","18782.95","18541.5","18606.35"
"19 Mar 2015","19345.7","19373.45","18739.85","18811.15"
"18 Mar 2015","19080.25","19234.4","18937.25","19147.25"
"17 Mar 2015","18961.3","19121.85","18781.5","19058.25"
"16 Mar 2015","18786.65","18912.85","18688","18837.35"
"13 Mar 2015","19359.75","19376.85","18737.35","18779.8"
"12 Mar 2015","19201.1","19255.9","19095.3","19141.85"
"11 Mar 2015","19050.3","19181.8","18917.9","19044"
"10 Mar 2015","19170.3","19271.8","18915.1","19054.4"
"09 Mar 2015","19545.25","19545.25","19112.65","19145.55"
"05 Mar 2015","19605.6","19830.35","19398.75","19748"
"04 Mar 2015","20541.65","20541.65","19555.1","19643.9"
"03 Mar 2015","20043.4","20043.4","19821.55","19961.2"
"02 Mar 2015","19954.5","20065.5","19750.85","20008.1"
"28 Feb 2015","19306.5","19776.9","19023.55","19691.2"
"27 Feb 2015","18659.65","19114.45","18654.85","19074.55"
"26 Feb 2015","18781.4","18795.1","18489.6","18538.1"
"25 Feb 2015","18969.2","19069.15","18700.2","18733.05"
"24 Feb 2015","18940.45","19022.15","18737.75","18883.8"
"23 Feb 2015","19199.15","19219.75","18835.35","18913.4"
"20 Feb 2015","19157.3","19307.8","18882.25","19073.55"
"19 Feb 2015","19296.15","19377.45","18876.25","19188.3"
"18 Feb 2015","19226.4","19389.8","19171.9","19296.5"
"16 Feb 2015","19518.85","19532.7","19127.15","19189.95"
"13 Feb 2015","19284.3","19441","19164.25","19369.7"
"12 Feb 2015","19073.45","19176.8","18739.85","19128.6"
"11 Feb 2015","18890.75","19051.8","18890.75","18940.8"
"10 Feb 2015","18242.95","18933.7","18226.9","18752.5"
"09 Feb 2015","18650","18667.05","18379.6","18403.85"
"06 Feb 2015","19066.25","19119.7","18740.35","18786.7"
"05 Feb 2015","19170.15","19444.65","18977.9","19051.9"
"04 Feb 2015","19423.25","19423.25","19113.35","19174"
"03 Feb 2015","19941.7","19963.7","19303.5","19382.95"
"02 Feb 2015","19778.95","19991.4","19564.5","19865.9"
"30 Jan 2015","20600.65","20600.65","19732.45","19843.75"
"29 Jan 2015","20475.7","20579","20338.95","20528.6"
"28 Jan 2015","20507.5","20907.55","20435","20491.75"
"27 Jan 2015","20179.8","20609.25","20098.25","20555.25"
"23 Jan 2015","20133.85","20167.65","19967.35","20072.7"
"22 Jan 2015","19898.5","19964.25","19788.7","19917.65"
"21 Jan 2015","19811.85","19964.95","19803.15","19843.25"
"20 Jan 2015","19446.8","19808.25","19446.8","19767.05"
"19 Jan 2015","19345.65","19434.2","19299.1","19406.05"
"16 Jan 2015","19274.15","19275.8","19108.35","19223.15"
"15 Jan 2015","19340.45","19410.4","19061.35","19235.65"
"14 Jan 2015","18670.4","18769.65","18517.9","18603.8"
"13 Jan 2015","18889","18920.65","18642.8","18707.2"
"12 Jan 2015","18632","18822.05","18530.1","18795.85"
"09 Jan 2015","18845.9","18864","18479.65","18637.25"
"08 Jan 2015","18587.1","18752.3","18486.2","18701.4"
"07 Jan 2015","18382.55","18482.05","18211.5","18304.25"
"06 Jan 2015","18874.6","18874.6","18388.35","18430.75"
"05 Jan 2015","19155.2","19166","18987.7","19017.4"
"02 Jan 2015","18752.2","19118.85","18752.2","19057.8"
"01 Jan 2015","18728.2","18781.55","18638.85","18750.45"
"31 Dec 2014","18659.6","18774.2","18659.6","18736.65"
"30 Dec 2014","18573.25","18671.95","18428.1","18647.55"
"29 Dec 2014","18589.6","18700.7","18501.05","18528.35"
"26 Dec 2014","18602.55","18681.75","18448.6","18557.2"
"24 Dec 2014","18582.75","18709.15","18493.3","18535.35"
"23 Dec 2014","18746.8","18923.6","18558.5","18603.75"
"22 Dec 2014","18562.35","18801.15","18424","18747.35"
"19 Dec 2014","18545.7","18563.6","18413.75","18478.9"
"18 Dec 2014","18238","18356.3","18109.35","18326.6"
"17 Dec 2014","17762.25","18051.85","17502.45","17865.75"
"16 Dec 2014","18249","18308.95","17776.35","17830.55"
"15 Dec 2014","18176.7","18470.05","18157.25","18372.65"
"12 Dec 2014","18413.7","18501.75","18236.55","18299.75"
"11 Dec 2014","18427.5","18529.65","18218.4","18405"
"10 Dec 2014","18183.1","18532.9","18183.1","18462.95"
"09 Dec 2014","18499.95","18585.35","18248.1","18290.65"
"08 Dec 2014","18804.95","18804.95","18486.55","18510.05"
"05 Dec 2014","18827.6","18875.45","18706.25","18756.75"
"04 Dec 2014","18758.8","18793.15","18575.35","18782.85"
"03 Dec 2014","18549.75","18723.65","18518","18645.85"
"02 Dec 2014","18434.75","18601.85","18301","18555.85"
"01 Dec 2014","18586.95","18676.1","18497","18525.3"
"28 Nov 2014","18082.4","18615.4","18082.4","18513.15"
"27 Nov 2014","17988.7","18054.65","17898.4","18022.5"
"26 Nov 2014","17914.35","18128.15","17890.85","17975.95"
"25 Nov 2014","18261.95","18261.95","17992.5","18037.05"
"24 Nov 2014","18128.6","18313.1","18119.65","18281.95"
"21 Nov 2014","17767.75","18139.95","17716.65","18056.3"
"20 Nov 2014","17649.35","17681.8","17546.7","17645.05"
"19 Nov 2014","17739.2","17745.7","17557.1","17585.65"
"18 Nov 2014","17672.85","17750.25","17601.15","17702.55"
"17 Nov 2014","17571.7","17676.6","17469.25","17640.4"
"14 Nov 2014","17460.55","17601.15","17410.5","17576.8"
"13 Nov 2014","17645.3","17651","17389.65","17453"
"12 Nov 2014","17461.45","17635.9","17453.45","17587.05"
"11 Nov 2014","17266.25","17434.15","17220.45","17390.2"
"10 Nov 2014","17364.65","17412","17203","17262.4"
"07 Nov 2014","17366.85","17383.6","17202.2","17347.05"
"05 Nov 2014","17201.45","17425.2","17157.8","17352.95"
"03 Nov 2014","17087","17168.4","16934.85","17134.1"
"31 Oct 2014","16812.45","17060.15","16783.65","17045.05"
"30 Oct 2014","16606.5","16776.35","16561.35","16760.05"
"29 Oct 2014","16770.2","16770.2","16596.25","16634.05"
"28 Oct 2014","16607.5","16702.3","16607.5","16667"
"27 Oct 2014","16538.9","16664.3","16470.85","16556.6"
"23 Oct 2014","16508.4","16524.9","16444.05","16470.05"
"22 Oct 2014","16570.4","16572.5","16365.6","16444.7"
"21 Oct 2014","16281.95","16452.85","16269","16427.25"
"20 Oct 2014","16259.7","16297.25","16157.05","16216.6"
"17 Oct 2014","15617.35","15973.5","15603.45","15929.8"
"16 Oct 2014","15690.35","15836.15","15477.05","15541.6"
"14 Oct 2014","15790.95","15843.7","15560.25","15751.55"
"13 Oct 2014","15360.7","15705.7","15301.65","15677.5"
"10 Oct 2014","15603.45","15628.75","15439.35","15453.8"
"09 Oct 2014","15434.35","15795.65","15434.35","15741.2"
"08 Oct 2014","15130.35","15371.8","15130.35","15344"
"07 Oct 2014","15214.25","15344.6","15157.7","15180.25"
"01 Oct 2014","15370.7","15377.6","15270.95","15316.2"
"30 Sep 2014","15441.35","15596.1","15336.7","15392.25"
"29 Sep 2014","15636.45","15636.45","15420.8","15473.55"
"26 Sep 2014","15262.9","15666.4","15168.4","15607.25"
"25 Sep 2014","15690.5","15734.1","15213.35","15299.05"
"24 Sep 2014","15883.45","15954.45","15625.85","15740.3"
"23 Sep 2014","16194.4","16240.55","15894.55","15902.85"
"22 Sep 2014","16052.55","16272.35","16021.15","16194.55"
"19 Sep 2014","16197.5","16197.5","16064.6","16152.15"
"18 Sep 2014","15778.75","16173.8","15770.8","16156.85"
"17 Sep 2014","15926.85","15937.3","15799.7","15838.6"
"16 Sep 2014","16160.7","16169.6","15814.65","15844.1"
"15 Sep 2014","16158.65","16239.7","16106.05","16167.55"
"12 Sep 2014","16208","16278.65","16145.7","16254.15"
"11 Sep 2014","16197.3","16309.7","16166.85","16204.15"
"10 Sep 2014","16173.5","16190.5","16053.9","16151.75"
"09 Sep 2014","16171.8","16199.1","16085.7","16156.75"
"08 Sep 2014","16084.2","16222.55","16049.25","16206.7"
"05 Sep 2014","16030.45","16111","15891.75","15982.5"
"04 Sep 2014","16102.9","16114.75","15926.65","16033.55"
"03 Sep 2014","16208.55","16208.55","16048.1","16110"
"02 Sep 2014","16049.75","16170.85","16047.3","16130.55"
"01 Sep 2014","15790.25","16060.2","15790.25","16012.8"
"28 Aug 2014","15758.05","15794.6","15688.15","15740.4"
"27 Aug 2014","15745.6","15758.85","15669.05","15717.65"
"26 Aug 2014","15530.65","15674.55","15503.4","15624.1"
"25 Aug 2014","15817.55","15973.35","15625.45","15669"
"22 Aug 2014","15699.05","15865.3","15696.3","15819.15"
"21 Aug 2014","15475.5","15721.95","15462.5","15662.2"
"20 Aug 2014","15566.75","15566.75","15448.9","15481.7"
"19 Aug 2014","15507.05","15624.35","15469.85","15524.65"
"18 Aug 2014","15099.7","15465.05","15068.35","15439.75"
"14 Aug 2014","14954.2","15144.75","14940.3","15089.65"
"13 Aug 2014","15007.25","15078.35","14843.8","14910.9"
"12 Aug 2014","14943.8","15078.1","14850.15","15056.7"
"11 Aug 2014","14858.75","14896.9","14807","14846.8"
"08 Aug 2014","14831.75","14858.95","14709.1","14765.75"
"07 Aug 2014","15004.85","15135.1","14956.85","14986.85"
"06 Aug 2014","15209.05","15239.35","14983.5","15008.65"
"05 Aug 2014","15283.6","15343.5","15105.9","15293.25"
"04 Aug 2014","15242.25","15326.15","15128.1","15242.35"
"01 Aug 2014","15137.6","15417.25","15096.1","15127.8"
"31 Jul 2014","15447.9","15499.5","15233","15267.6"
"30 Jul 2014","15256.2","15470.6","15184.65","15452.4"
"28 Jul 2014","15399.5","15403.9","15162.05","15212.15"
"25 Jul 2014","15494.85","15571.9","15272.45","15322.25"
"24 Jul 2014","15471.35","15559.1","15410.2","15534.35"
"23 Jul 2014","15513.45","15626.9","15398.7","15463"
"22 Jul 2014","15440.35","15473.35","15306.35","15427.35"
"21 Jul 2014","15510","15554.9","15355.35","15385.95"
"18 Jul 2014","15169","15463.15","15089.3","15389.35"
"17 Jul 2014","15258.95","15301.95","15156","15269.05"
"16 Jul 2014","15033.95","15299.8","15006.45","15265.45"
"15 Jul 2014","14601.85","14919.55","14601.85","14891.9"
"14 Jul 2014","14508.1","14561.75","14338.65","14489.75"
"11 Jul 2014","14796.9","14918.85","14406.65","14447.2"
"10 Jul 2014","14940","15371.05","14621.95","14821.7"
"09 Jul 2014","15008.25","15093.45","14827.1","14931.1"
"08 Jul 2014","15437.4","15437.4","14889.35","14997.5"
"07 Jul 2014","15589.5","15592.8","15349.2","15367.6"
"04 Jul 2014","15458.75","15582.65","15305","15556.15"
"03 Jul 2014","15512.75","15554.7","15431.5","15451.65"
"02 Jul 2014","15464.55","15519.3","15414.85","15490.35"
"01 Jul 2014","15288.8","15365.65","15261.15","15321.35"
"30 Jun 2014","15059.1","15329.95","15059.1","15241.9"
"27 Jun 2014","15092.25","15117.15","14946.85","14992.35"
"26 Jun 2014","15247.1","15333.25","15020.65","15050"
"25 Jun 2014","15320.95","15320.95","15221.15","15237.85"
"24 Jun 2014","15142.35","15341.95","15142.35","15309.5"
"23 Jun 2014","15014.2","15148","14940.35","15076.35"
"20 Jun 2014","15064.45","15195.55","14978.5","14997.65"
"19 Jun 2014","15282.05","15332.75","14976.15","15067.4"
"18 Jun 2014","15369.5","15461.55","15128.45","15220.4"
"17 Jun 2014","14982.35","15393.75","14933.25","15373.2"
"16 Jun 2014","15055.2","15091.3","14858.9","15030"
"13 Jun 2014","15506.75","15599.75","15083.9","15106.9"
"12 Jun 2014","15456.25","15518.75","15293.4","15464.85"
"11 Jun 2014","15436.05","15660.05","15367.6","15450.55"
"10 Jun 2014","15585.4","15585.4","15337.85","15427.8"
"09 Jun 2014","15625.4","15725.8","15522.85","15567.4"
"06 Jun 2014","15405.75","15576.05","15320.75","15543.15"
"05 Jun 2014","15250.6","15337.15","15152.4","15282.15"
"04 Jun 2014","15221.3","15396.9","15171.15","15333.4"
"03 Jun 2014","15335.85","15414.05","15148.5","15257.5"
"02 Jun 2014","14786.45","15321.8","14770","15287.25"
"30 May 2014","15093.1","15108.8","14709.3","14793.4"
"29 May 2014","15169.25","15254.5","15007.5","15030.3"
"28 May 2014","15075.6","15198.35","15032.45","15173.35"
"27 May 2014","15141.5","15158.4","14934.95","15084"
"26 May 2014","15431.95","15568.05","14969.25","15175.9"
"23 May 2014","15091.7","15321.25","14972.6","15285.5"
"22 May 2014","15009.9","15204.45","14938.25","15055.55"
"21 May 2014","15126.6","15126.6","14857.5","14952.1"
"20 May 2014","15351.65","15362.55","15087.7","15111.2"
"19 May 2014","15032","15305.65","15032","15222.15"
"16 May 2014","14675.6","15742.05","14468.1","14853"
"15 May 2014","14186.1","14301.3","14159.1","14236.55"
"14 May 2014","14124.55","14320.75","14063.6","14207.1"
"13 May 2014","14269.25","14367.75","14105.65","14165.55"
"12 May 2014","13801","14152.45","13801","14085.05"
"09 May 2014","13023.4","13814.25","13017.9","13750.5"
"08 May 2014","12982.75","13095.5","12952.5","13037.4"
"07 May 2014","12944.9","13017","12877.75","12938.2"
"06 May 2014","12961.5","13012.55","12917.15","12966.05"
"05 May 2014","12841.4","12981.6","12773.05","12880.65"
"02 May 2014","12920.35","12995.6","12818.85","12842"
"30 Apr 2014","12946.1","13100.75","12738.6","12855.85"
"29 Apr 2014","13107.55","13124.3","12897.35","12910.55"
"28 Apr 2014","13038.95","13116","12927.75","13081.55"
"25 Apr 2014","13134.5","13268.6","12968.8","13034.5"
"23 Apr 2014","12961.35","13176.05","12957.9","13122.1"
"22 Apr 2014","12989.55","13040.15","12913.9","12987.1"
"21 Apr 2014","12845.3","13002.75","12838.85","12958.5"
"17 Apr 2014","12564.55","12819.1","12514.8","12787.25"
"16 Apr 2014","12557.4","12727.05","12514.75","12563.15"
"15 Apr 2014","12830.5","12831.6","12537.7","12579.9"
"11 Apr 2014","12822.25","12934.9","12777.95","12840.2"
"10 Apr 2014","12937.4","13055.6","12881.2","12949.4"
"09 Apr 2014","12593.15","12957.55","12548.45","12937.4"
"07 Apr 2014","12562.35","12615.35","12439.55","12506.45"
"04 Apr 2014","12523.3","12656.5","12430.85","12551.7"
"03 Apr 2014","12749.85","12754.75","12518","12563.85"
"02 Apr 2014","12674.35","12740.15","12542.35","12715.3"
"01 Apr 2014","12806.15","12806.15","12509.95","12588.5"
"31 Mar 2014","12855.5","12869.35","12660.05","12742.05"
"28 Mar 2014","12693.25","12787.5","12633.3","12754.7"
"27 Mar 2014","12560.9","12767.5","12513.1","12604.95"
"26 Mar 2014","12529.45","12570.6","12469.15","12518.35"
"25 Mar 2014","12403.65","12523.7","12394.3","12450"
"24 Mar 2014","12134.65","12423","12134.65","12408.15"
"22 Mar 2014","12111.85","12111.85","12061.65","12075.8"
"21 Mar 2014","12083.45","12123.15","12043.4","12092.35"
"20 Mar 2014","12160.65","12160.65","11989.95","12017.25"
"19 Mar 2014","12190.85","12256.45","12132.4","12186.55"
"18 Mar 2014","12093.2","12268.75","12052.35","12114.85"
"14 Mar 2014","11984.5","12090.05","11867.15","12055.85"
"13 Mar 2014","12062.35","12308.7","12062.35","12141.45"
"12 Mar 2014","11997.85","12142.9","11887.75","12024.1"
"11 Mar 2014","12132","12285.45","11994.85","12043.15"
"10 Mar 2014","11784.55","12157.9","11784.55","12108.1"
"07 Mar 2014","11357.9","11947.5","11332.6","11884.75"
"06 Mar 2014","11147.6","11303.2","11117.25","11278.35"
"05 Mar 2014","10987.6","11122.55","10899.4","11098.8"
"04 Mar 2014","10661.4","10936.75","10661.4","10929.05"
"03 Mar 2014","10705.45","10836.2","10613","10651.95"
"28 Feb 2014","10793.6","10793.6","10688.95","10764.7"
"26 Feb 2014","10659.2","10758.65","10659.2","10730.4"
"25 Feb 2014","10742.15","10768.95","10611.75","10666.75"
"24 Feb 2014","10508.95","10711.65","10471.45","10683.5"
"21 Feb 2014","10429.3","10584.75","10429.3","10554.35"
"20 Feb 2014","10515.3","10525.7","10419.1","10428.3"
"19 Feb 2014","10548.35","10630.15","10520.3","10609.6"
"18 Feb 2014","10324.35","10618.85","10296.25","10575.2"
"17 Feb 2014","10217.15","10358","10205.8","10326.55"
"14 Feb 2014","10169","10229.45","10064.75","10203.75"
"13 Feb 2014","10360.7","10386.65","10113.8","10135.7"
"12 Feb 2014","10307.6","10395.15","10307.6","10348.8"
"11 Feb 2014","10242.1","10296.8","10200.6","10245.45"
"10 Feb 2014","10287.35","10310.3","10187.8","10213.9"
"07 Feb 2014","10311.95","10321.1","10180.85","10263.2"
"06 Feb 2014","10257.1","10321.5","10107.8","10205.2"
"05 Feb 2014","10215.65","10254.05","10112.5","10231.65"
"04 Feb 2014","9983.65","10222.1","9944","10191.2"
"03 Feb 2014","10205.45","10222.65","10089.25","10102.1"
"31 Jan 2014","10193.55","10266.45","10130.3","10237.75"
"30 Jan 2014","10287.85","10314.25","10101.2","10153.15"
"29 Jan 2014","10609.9","10644.2","10406.95","10437.75"
"28 Jan 2014","10541.5","10708","10333.4","10507.6"
"27 Jan 2014","10802.3","10802.3","10520.9","10540.4"
"24 Jan 2014","11063.2","11132.7","10972.1","10982.4"
"23 Jan 2014","11183.75","11221.1","11122.35","11199"
"22 Jan 2014","11164.25","11248.35","11094.8","11207.35"
"21 Jan 2014","11067.05","11190.1","11036.4","11171.5"
"20 Jan 2014","10909.9","11022.45","10876.25","11007.5"
"17 Jan 2014","11080.1","11081.95","10893.75","10911.35"
"16 Jan 2014","11187.35","11192.8","11070","11092.55"
"15 Jan 2014","11000.2","11164.1","10986.1","11125.4"
"14 Jan 2014","10989.15","11065.65","10922.6","10948.9"
"13 Jan 2014","10814.65","11070.2","10814.65","11021.6"
"10 Jan 2014","10969.35","11056.9","10788.2","10805.3"
"09 Jan 2014","11068.9","11090.25","10925.15","10970.45"
"08 Jan 2014","11071.75","11122.75","10988.8","11053.7"
"07 Jan 2014","11097.8","11154.1","10892.15","11036.75"
"06 Jan 2014","11174.35","11174.35","10996.95","11049.05"
"03 Jan 2014","11098.25","11208","11052.6","11181.65"
"02 Jan 2014","11383.8","11578.9","11150.2","11183.2"
